SEASON,TEAM_NAME,GAME_DATE,MATCHUP,WIN,TEAM_PTS_AVG,TEAM_AST_AVG,TEAM_REB_AVG
2200,Atlanta Hawks,2002-02-19,ATL @ SAC,0,,,
2200,Atlanta Hawks,2002-02-17,ATL @ GSW,1,,,
2200,Atlanta Hawks,2002-02-15,ATL @ LAL,1,,,
2200,Atlanta Hawks,2002-02-12,ATL vs. NJN,1,,,
2200,Atlanta Hawks,2002-02-07,ATL @ NYK,0,,,
2200,Atlanta Hawks,2002-02-05,ATL @ MIA,1,,,
2200,Atlanta Hawks,2002-02-02,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2002-02-01,ATL @ WAS,0,,,
2200,Atlanta Hawks,2002-01-30,ATL @ DET,0,,,
2200,Atlanta Hawks,2002-01-29,ATL vs. LAL,0,,,
2200,Atlanta Hawks,2002-01-26,ATL @ MIN,0,,,
2200,Atlanta Hawks,2002-01-25,ATL vs. DET,0,,,
2200,Atlanta Hawks,2002-01-22,ATL @ ORL,0,,,
2200,Atlanta Hawks,2002-01-21,ATL vs. HOU,1,,,
2200,Atlanta Hawks,2002-01-19,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2002-01-17,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2002-01-15,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2002-01-12,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2002-01-11,ATL @ TOR,0,,,
2200,Atlanta Hawks,2002-01-09,ATL @ CHH,0,,,
2200,Atlanta Hawks,2002-01-08,ATL vs. POR,1,,,
2200,Atlanta Hawks,2002-01-05,ATL vs. MIN,0,,,
2200,Atlanta Hawks,2002-01-04,ATL @ MEM,1,,,
2200,Atlanta Hawks,2001-12-29,ATL @ DAL,0,,,
2200,Atlanta Hawks,2001-12-27,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2001-12-26,ATL @ MIL,0,,,
2200,Atlanta Hawks,2001-12-22,ATL vs. CHH,1,,,
2200,Atlanta Hawks,2001-12-21,ATL @ PHI,0,,,
2200,Atlanta Hawks,2001-12-19,ATL @ WAS,0,,,
2200,Atlanta Hawks,2001-12-18,ATL vs. IND,0,,,
2200,Atlanta Hawks,2001-12-15,ATL @ CHI,1,,,
2200,Atlanta Hawks,2001-12-11,ATL vs. PHI,1,,,
2200,Atlanta Hawks,2001-12-08,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2001-12-07,ATL @ ORL,0,,,
2200,Atlanta Hawks,2001-12-05,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2001-12-01,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2001-11-29,ATL @ CLE,1,,,
2200,Atlanta Hawks,2001-11-28,ATL vs. NYK,0,,,
2200,Atlanta Hawks,2001-11-26,ATL @ NYK,0,,,
2200,Atlanta Hawks,2001-11-24,ATL @ MIL,0,,,
2200,Atlanta Hawks,2001-11-23,ATL vs. DET,1,,,
2200,Atlanta Hawks,2001-11-21,ATL @ BOS,1,,,
2200,Atlanta Hawks,2001-11-20,ATL @ IND,0,,,
2200,Atlanta Hawks,2001-11-17,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2001-11-16,ATL @ PHI,0,,,
2200,Atlanta Hawks,2001-11-14,ATL vs. UTA,1,,,
2200,Atlanta Hawks,2001-11-10,ATL @ SAS,0,,,
2200,Atlanta Hawks,2001-11-08,ATL @ PHX,0,,,
2200,Atlanta Hawks,2001-11-07,ATL @ UTA,0,,,
2200,Atlanta Hawks,2001-11-05,ATL @ LAC,0,,,
2200,Atlanta Hawks,2001-11-03,ATL vs. MIA,1,,,
2200,Atlanta Hawks,2001-11-01,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2001-10-30,ATL @ HOU,0,,,
2200,Atlanta Hawks,2001-04-17,ATL vs. WAS,1,,,
2200,Atlanta Hawks,2001-04-16,ATL @ CHH,0,,,
2200,Atlanta Hawks,2001-04-14,ATL vs. DET,0,,,
2200,Atlanta Hawks,2001-04-13,ATL @ NYK,0,,,
2200,Atlanta Hawks,2001-04-11,ATL vs. CLE,1,,,
2200,Atlanta Hawks,2001-04-09,ATL @ DET,0,,,
2200,Atlanta Hawks,2001-04-07,ATL @ HOU,0,,,
2200,Atlanta Hawks,2001-04-05,ATL @ DAL,0,,,
2200,Atlanta Hawks,2001-03-31,ATL vs. DEN,1,,,
2200,Atlanta Hawks,2001-03-29,ATL vs. IND,1,,,
2200,Atlanta Hawks,2001-03-27,ATL vs. BOS,0,,,
2200,Atlanta Hawks,2001-03-25,ATL @ MIL,0,,,
2200,Atlanta Hawks,2001-03-23,ATL @ TOR,0,,,
2200,Atlanta Hawks,2001-03-22,ATL vs. SAS,0,,,
2200,Atlanta Hawks,2001-03-19,ATL vs. LAL,1,,,
2200,Atlanta Hawks,2001-03-17,ATL vs. DET,0,,,
2200,Atlanta Hawks,2001-03-16,ATL @ IND,0,,,
2200,Atlanta Hawks,2001-03-13,ATL vs. VAN,1,,,
2200,Atlanta Hawks,2001-03-10,ATL vs. CHI,1,,,
2200,Atlanta Hawks,2001-03-09,ATL @ PHI,0,,,
2200,Atlanta Hawks,2001-03-07,ATL vs. HOU,0,,,
2200,Atlanta Hawks,2001-03-05,ATL vs. UTA,0,,,
2200,Atlanta Hawks,2001-03-03,ATL @ SAS,0,,,
2200,Atlanta Hawks,2001-03-02,ATL vs. CHH,0,,,
2200,Atlanta Hawks,2001-02-28,ATL vs. TOR,0,,,
2200,Atlanta Hawks,2001-02-26,ATL @ UTA,0,,,
2200,Atlanta Hawks,2001-02-24,ATL @ DEN,0,,,
2200,Atlanta Hawks,2001-02-23,ATL @ LAL,0,,,
2200,Atlanta Hawks,2001-02-20,ATL @ SAC,0,,,
2200,Atlanta Hawks,2001-02-18,ATL @ GSW,1,,,
2200,Atlanta Hawks,2001-02-17,ATL @ SEA,1,,,
2200,Atlanta Hawks,2001-02-14,ATL vs. MIL,0,,,
2200,Atlanta Hawks,2001-02-13,ATL @ CHI,0,,,
2200,Atlanta Hawks,2001-02-08,ATL @ CHH,0,,,
2200,Atlanta Hawks,2001-02-06,ATL @ NJN,0,,,
2200,Atlanta Hawks,2001-02-05,ATL vs. DAL,0,,,
2200,Atlanta Hawks,2001-02-03,ATL @ ORL,0,,,
2200,Atlanta Hawks,2001-02-02,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2001-01-31,ATL vs. TOR,1,,,
2200,Atlanta Hawks,2001-01-29,ATL vs. PHX,0,,,
2200,Atlanta Hawks,2001-01-27,ATL @ CLE,1,,,
2200,Atlanta Hawks,2001-01-26,ATL vs. WAS,0,,,
2200,Atlanta Hawks,2001-01-23,ATL @ BOS,0,,,
2200,Atlanta Hawks,2001-01-21,ATL @ WAS,0,,,
2200,Atlanta Hawks,2001-01-18,ATL @ IND,0,,,
2200,Atlanta Hawks,2001-01-15,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2001-01-13,ATL vs. LAC,1,,,
2200,Atlanta Hawks,2001-01-11,ATL vs. GSW,1,,,
2200,Atlanta Hawks,2001-01-09,ATL vs. SEA,0,,,
2200,Atlanta Hawks,2001-01-06,ATL vs. ORL,1,,,
2200,Atlanta Hawks,2001-01-03,ATL @ PHI,0,,,
2200,Atlanta Hawks,2001-01-02,ATL vs. BOS,1,,,
2200,Atlanta Hawks,2000-12-29,ATL vs. CLE,0,,,
2200,Atlanta Hawks,2000-12-28,ATL @ MIN,0,,,
2200,Atlanta Hawks,2000-12-26,ATL @ NJN,1,,,
2200,Atlanta Hawks,2000-12-23,ATL vs. IND,1,,,
2200,Atlanta Hawks,2000-12-22,ATL @ TOR,1,,,
2200,Atlanta Hawks,2000-12-19,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2000-12-16,ATL vs. NJN,0,,,
2200,Atlanta Hawks,2000-12-15,ATL @ CHI,1,,,
2200,Atlanta Hawks,2000-12-13,ATL @ DET,0,,,
2200,Atlanta Hawks,2000-12-12,ATL vs. SAC,1,,,
2200,Atlanta Hawks,2000-12-09,ATL @ CLE,0,,,
2200,Atlanta Hawks,2000-12-08,ATL @ MIA,0,,,
2200,Atlanta Hawks,2000-12-05,ATL vs. MIA,0,,,
2200,Atlanta Hawks,2000-12-02,ATL vs. MIL,1,,,
2200,Atlanta Hawks,2000-11-30,ATL vs. CHI,0,,,
2200,Atlanta Hawks,2000-11-28,ATL @ WAS,1,,,
2200,Atlanta Hawks,2000-11-25,ATL @ ORL,0,,,
2200,Atlanta Hawks,2000-11-24,ATL vs. PHI,0,,,
2200,Atlanta Hawks,2000-11-22,ATL vs. NYK,1,,,
2200,Atlanta Hawks,2000-11-18,ATL vs. MIN,0,,,
2200,Atlanta Hawks,2000-11-17,ATL @ BOS,0,,,
2200,Atlanta Hawks,2000-11-15,ATL @ MIL,0,,,
2200,Atlanta Hawks,2000-11-14,ATL vs. POR,1,,,
2200,Atlanta Hawks,2000-11-10,ATL @ LAC,0,,,
2200,Atlanta Hawks,2000-11-09,ATL @ PHX,0,,,
2200,Atlanta Hawks,2000-11-07,ATL @ POR,0,,,
2200,Atlanta Hawks,2000-11-06,ATL @ VAN,0,,,
2200,Atlanta Hawks,2000-11-04,ATL vs. ORL,0,,,
2200,Atlanta Hawks,2000-11-02,ATL @ NYK,0,,,
2200,Atlanta Hawks,2000-10-31,ATL vs. CHH,0,,,
2199,Atlanta Hawks,2000-04-19,ATL @ IND,0,,,
2199,Atlanta Hawks,2000-04-18,ATL vs. NJN,1,,,
2199,Atlanta Hawks,2000-04-16,ATL vs. CLE,1,,,
2199,Atlanta Hawks,2000-04-14,ATL vs. PHI,0,,,
2199,Atlanta Hawks,2000-04-12,ATL @ CHH,0,,,
2199,Atlanta Hawks,2000-04-10,ATL @ BOS,0,,,
2199,Atlanta Hawks,2000-04-08,ATL @ WAS,0,,,
2199,Atlanta Hawks,2000-04-07,ATL vs. TOR,0,,,
2199,Atlanta Hawks,2000-04-05,ATL @ PHI,0,,,
2199,Atlanta Hawks,2000-04-04,ATL @ MIN,0,,,
2199,Atlanta Hawks,2000-04-01,ATL @ HOU,0,,,
2199,Atlanta Hawks,2000-03-30,ATL vs. PHX,0,,,
2199,Atlanta Hawks,2000-03-28,ATL vs. DEN,1,,,
2199,Atlanta Hawks,2000-03-25,ATL vs. CHH,0,,,
2199,Atlanta Hawks,2000-03-24,ATL @ NYK,0,,,
2199,Atlanta Hawks,2000-03-22,ATL @ ORL,0,,,
2199,Atlanta Hawks,2000-03-21,ATL vs. MIA,1,,,
2199,Atlanta Hawks,2000-03-19,ATL vs. DAL,0,,,
2199,Atlanta Hawks,2000-03-17,ATL vs. BOS,0,,,
2199,Atlanta Hawks,2000-03-15,ATL vs. IND,0,,,
2199,Atlanta Hawks,2000-03-14,ATL @ SAS,0,,,
2199,Atlanta Hawks,2000-03-11,ATL vs. VAN,1,,,
2199,Atlanta Hawks,2000-03-09,ATL vs. SAS,0,,,
2199,Atlanta Hawks,2000-03-07,ATL @ CHI,0,,,
2199,Atlanta Hawks,2000-03-06,ATL @ MIL,0,,,
2199,Atlanta Hawks,2000-03-04,ATL vs. SEA,0,,,
2199,Atlanta Hawks,2000-03-03,ATL vs. NYK,1,,,
2199,Atlanta Hawks,2000-03-01,ATL vs. WAS,0,,,
2199,Atlanta Hawks,2000-02-28,ATL @ GSW,0,,,
2199,Atlanta Hawks,2000-02-26,ATL @ LAC,0,,,
2199,Atlanta Hawks,2000-02-25,ATL @ SEA,1,,,
2199,Atlanta Hawks,2000-02-23,ATL @ SAC,1,,,
2199,Atlanta Hawks,2000-02-21,ATL @ UTA,0,,,
2199,Atlanta Hawks,2000-02-18,ATL @ PHX,0,,,
2199,Atlanta Hawks,2000-02-15,ATL vs. NJN,1,,,
2199,Atlanta Hawks,2000-02-09,ATL vs. HOU,1,,,
2199,Atlanta Hawks,2000-02-08,ATL @ TOR,0,,,
2199,Atlanta Hawks,2000-02-05,ATL @ CLE,1,,,
2199,Atlanta Hawks,2000-02-04,ATL vs. POR,0,,,
2199,Atlanta Hawks,2000-02-02,ATL @ NJN,1,,,
2199,Atlanta Hawks,2000-01-29,ATL @ ORL,0,,,
2199,Atlanta Hawks,2000-01-28,ATL vs. NYK,1,,,
2199,Atlanta Hawks,2000-01-25,ATL vs. CHI,1,,,
2199,Atlanta Hawks,2000-01-22,ATL vs. WAS,1,,,
2199,Atlanta Hawks,2000-01-21,ATL @ MIA,0,,,
2199,Atlanta Hawks,2000-01-19,ATL @ PHI,0,,,
2199,Atlanta Hawks,2000-01-17,ATL vs. MIL,0,,,
2199,Atlanta Hawks,2000-01-15,ATL vs. PHI,0,,,
2199,Atlanta Hawks,2000-01-14,ATL @ CHI,1,,,
2199,Atlanta Hawks,2000-01-08,ATL @ DAL,0,,,
2199,Atlanta Hawks,2000-01-07,ATL vs. TOR,1,,,
2199,Atlanta Hawks,2000-01-05,ATL vs. DET,0,,,
2199,Atlanta Hawks,2000-01-04,ATL @ MIL,0,,,
2199,Atlanta Hawks,1999-12-30,ATL @ DET,0,,,
2199,Atlanta Hawks,1999-12-29,ATL vs. IND,0,,,
2199,Atlanta Hawks,1999-12-27,ATL @ CHH,0,,,
2199,Atlanta Hawks,1999-12-23,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1999-12-22,ATL @ BOS,0,,,
2199,Atlanta Hawks,1999-12-19,ATL @ NJN,0,,,
2199,Atlanta Hawks,1999-12-18,ATL vs. UTA,0,,,
2199,Atlanta Hawks,1999-12-16,ATL vs. LAL,0,,,
2199,Atlanta Hawks,1999-12-14,ATL vs. MIN,1,,,
2199,Atlanta Hawks,1999-12-11,ATL @ CLE,0,,,
2199,Atlanta Hawks,1999-12-10,ATL vs. GSW,0,,,
2199,Atlanta Hawks,1999-12-08,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1999-12-04,ATL vs. DET,1,,,
2199,Atlanta Hawks,1999-12-02,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1999-11-30,ATL @ TOR,1,,,
2199,Atlanta Hawks,1999-11-27,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1999-11-26,ATL @ DET,0,,,
2199,Atlanta Hawks,1999-11-24,ATL @ MIA,0,,,
2199,Atlanta Hawks,1999-11-23,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1999-11-20,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1999-11-19,ATL @ IND,1,,,
2199,Atlanta Hawks,1999-11-16,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1999-11-14,ATL @ LAL,0,,,
2199,Atlanta Hawks,1999-11-13,ATL @ POR,0,,,
2199,Atlanta Hawks,1999-11-10,ATL @ VAN,0,,,
2199,Atlanta Hawks,1999-11-08,ATL @ DEN,0,,,
2199,Atlanta Hawks,1999-11-06,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1999-11-04,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1999-11-02,ATL @ WAS,0,,,
4199,Atlanta Hawks,1999-05-24,ATL @ NYK,0,,,
4199,Atlanta Hawks,1999-05-23,ATL @ NYK,0,,,
4199,Atlanta Hawks,1999-05-20,ATL vs. NYK,0,,,
4199,Atlanta Hawks,1999-05-18,ATL vs. NYK,0,,,
4199,Atlanta Hawks,1999-05-16,ATL vs. DET,1,,,
4199,Atlanta Hawks,1999-05-14,ATL @ DET,0,,,
4199,Atlanta Hawks,1999-05-12,ATL @ DET,0,,,
4199,Atlanta Hawks,1999-05-10,ATL vs. DET,1,,,
4199,Atlanta Hawks,1999-05-08,ATL vs. DET,1,,,
2199,Atlanta Hawks,1999-05-05,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1999-05-04,ATL @ MIA,0,,,
2199,Atlanta Hawks,1999-05-02,ATL @ CLE,1,,,
2199,Atlanta Hawks,1999-04-30,ATL vs. IND,0,,,
2199,Atlanta Hawks,1999-04-28,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1999-04-25,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1999-04-23,ATL @ WAS,1,,,
2199,Atlanta Hawks,1999-04-22,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1999-04-20,ATL @ TOR,1,,,
2199,Atlanta Hawks,1999-04-16,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1999-04-14,ATL @ BOS,1,,,
2199,Atlanta Hawks,1999-04-13,ATL @ MIL,0,,,
2199,Atlanta Hawks,1999-04-10,ATL @ CLE,0,,,
2199,Atlanta Hawks,1999-04-09,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1999-04-07,ATL @ DET,0,,,
2199,Atlanta Hawks,1999-04-05,ATL @ CHH,1,,,
2199,Atlanta Hawks,1999-04-04,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1999-04-02,ATL vs. VAN,1,,,
2199,Atlanta Hawks,1999-04-01,ATL @ NJN,0,,,
2199,Atlanta Hawks,1999-03-30,ATL vs. DET,0,,,
2199,Atlanta Hawks,1999-03-29,ATL @ IND,1,,,
2199,Atlanta Hawks,1999-03-27,ATL vs. PHI,1,,,
2199,Atlanta Hawks,1999-03-26,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1999-03-24,ATL vs. IND,1,,,
2199,Atlanta Hawks,1999-03-22,ATL @ NYK,1,,,
2199,Atlanta Hawks,1999-03-20,ATL vs. MIL,0,,,
2199,Atlanta Hawks,1999-03-19,ATL vs. PHX,1,,,
2199,Atlanta Hawks,1999-03-17,ATL vs. MIA,0,,,
2199,Atlanta Hawks,1999-03-16,ATL @ IND,1,,,
2199,Atlanta Hawks,1999-03-14,ATL @ DET,1,,,
2199,Atlanta Hawks,1999-03-13,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1999-03-11,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1999-03-10,ATL @ MIA,0,,,
2199,Atlanta Hawks,1999-03-08,ATL @ ORL,1,,,
2199,Atlanta Hawks,1999-03-04,ATL vs. TOR,0,,,
2199,Atlanta Hawks,1999-03-02,ATL vs. WAS,0,,,
2199,Atlanta Hawks,1999-03-01,ATL @ ORL,0,,,
2199,Atlanta Hawks,1999-02-27,ATL @ LAC,1,,,
2199,Atlanta Hawks,1999-02-25,ATL @ HOU,1,,,
2199,Atlanta Hawks,1999-02-23,ATL @ DAL,0,,,
2199,Atlanta Hawks,1999-02-22,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1999-02-20,ATL @ PHI,1,,,
2199,Atlanta Hawks,1999-02-19,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1999-02-16,ATL @ CHI,1,,,
2199,Atlanta Hawks,1999-02-14,ATL @ PHI,0,,,
2199,Atlanta Hawks,1999-02-11,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1999-02-09,ATL @ CHI,1,,,
2199,Atlanta Hawks,1999-02-07,ATL @ NJN,0,,,
2199,Atlanta Hawks,1999-02-06,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1999-02-05,ATL vs. CLE,1,,,
4199,Atlanta Hawks,1998-05-01,ATL vs. CHH,0,,,
4199,Atlanta Hawks,1998-04-28,ATL vs. CHH,1,,,
4199,Atlanta Hawks,1998-04-25,ATL @ CHH,0,,,
4199,Atlanta Hawks,1998-04-23,ATL @ CHH,0,,,
2199,Atlanta Hawks,1998-04-19,ATL vs. MIA,1,,,
2199,Atlanta Hawks,1998-04-17,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1998-04-15,ATL @ IND,0,,,
2199,Atlanta Hawks,1998-04-14,ATL vs. PHI,1,,,
2199,Atlanta Hawks,1998-04-12,ATL @ WAS,1,,,
2199,Atlanta Hawks,1998-04-10,ATL @ CHH,1,,,
2199,Atlanta Hawks,1998-04-09,ATL vs. IND,0,,,
2199,Atlanta Hawks,1998-04-07,ATL vs. NYK,1,,,
2199,Atlanta Hawks,1998-04-05,ATL vs. MIN,0,,,
2199,Atlanta Hawks,1998-04-03,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1998-04-01,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1998-03-31,ATL @ NJN,0,,,
2199,Atlanta Hawks,1998-03-29,ATL vs. DET,1,,,
2199,Atlanta Hawks,1998-03-27,ATL vs. CHI,0,,,
2199,Atlanta Hawks,1998-03-24,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1998-03-22,ATL @ DET,0,,,
2199,Atlanta Hawks,1998-03-20,ATL @ NYK,0,,,
2199,Atlanta Hawks,1998-03-19,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1998-03-17,ATL @ TOR,1,,,
2199,Atlanta Hawks,1998-03-15,ATL vs. BOS,1,,,
2199,Atlanta Hawks,1998-03-13,ATL @ PHI,0,,,
2199,Atlanta Hawks,1998-03-11,ATL @ BOS,1,,,
2199,Atlanta Hawks,1998-03-08,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1998-03-06,ATL vs. DEN,1,,,
2199,Atlanta Hawks,1998-03-01,ATL @ VAN,1,,,
2199,Atlanta Hawks,1998-02-27,ATL @ SEA,0,,,
2199,Atlanta Hawks,1998-02-25,ATL @ DEN,1,,,
2199,Atlanta Hawks,1998-02-20,ATL vs. VAN,1,,,
2199,Atlanta Hawks,1998-02-18,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1998-02-16,ATL vs. ORL,0,,,
2199,Atlanta Hawks,1998-02-14,ATL vs. IND,0,,,
2199,Atlanta Hawks,1998-02-13,ATL @ CHI,0,,,
2199,Atlanta Hawks,1998-02-10,ATL @ MIL,1,,,
2199,Atlanta Hawks,1998-02-05,ATL @ CLE,1,,,
2199,Atlanta Hawks,1998-02-03,ATL @ ORL,0,,,
2199,Atlanta Hawks,1998-02-02,ATL @ MIA,0,,,
2199,Atlanta Hawks,1998-01-31,ATL @ CHH,1,,,
2199,Atlanta Hawks,1998-01-29,ATL vs. PHI,1,,,
2199,Atlanta Hawks,1998-01-27,ATL @ MIN,0,,,
2199,Atlanta Hawks,1998-01-26,ATL vs. PHX,0,,,
2199,Atlanta Hawks,1998-01-24,ATL vs. POR,0,,,
2199,Atlanta Hawks,1998-01-23,ATL vs. BOS,0,,,
2199,Atlanta Hawks,1998-01-21,ATL @ SAS,0,,,
2199,Atlanta Hawks,1998-01-20,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1998-01-17,ATL @ NJN,0,,,
2199,Atlanta Hawks,1998-01-16,ATL vs. GSW,1,,,
2199,Atlanta Hawks,1998-01-14,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1998-01-13,ATL @ NYK,1,,,
2199,Atlanta Hawks,1998-01-11,ATL @ WAS,1,,,
2199,Atlanta Hawks,1998-01-09,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1998-01-07,ATL @ GSW,1,,,
2199,Atlanta Hawks,1998-01-03,ATL @ UTA,0,,,
2199,Atlanta Hawks,1998-01-02,ATL @ LAL,0,,,
2199,Atlanta Hawks,1997-12-27,ATL @ CHI,0,,,
2199,Atlanta Hawks,1997-12-26,ATL @ MIL,0,,,
2199,Atlanta Hawks,1997-12-22,ATL vs. UTA,0,,,
2199,Atlanta Hawks,1997-12-20,ATL @ MIA,0,,,
2199,Atlanta Hawks,1997-12-19,ATL vs. LAL,0,,,
2199,Atlanta Hawks,1997-12-17,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1997-12-15,ATL @ POR,1,,,
2199,Atlanta Hawks,1997-12-14,ATL @ SAC,1,,,
2199,Atlanta Hawks,1997-12-12,ATL @ LAC,1,,,
2199,Atlanta Hawks,1997-12-11,ATL @ PHX,0,,,
2199,Atlanta Hawks,1997-12-09,ATL vs. MIA,0,,,
2199,Atlanta Hawks,1997-12-04,ATL @ HOU,0,,,
2199,Atlanta Hawks,1997-12-02,ATL @ DAL,1,,,
2199,Atlanta Hawks,1997-11-30,ATL vs. SAS,1,,,
2199,Atlanta Hawks,1997-11-29,ATL vs. CHH,1,,,
2199,Atlanta Hawks,1997-11-26,ATL @ TOR,1,,,
2199,Atlanta Hawks,1997-11-22,ATL @ DET,0,,,
2199,Atlanta Hawks,1997-11-20,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1997-11-18,ATL vs. WAS,1,,,
2199,Atlanta Hawks,1997-11-16,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1997-11-14,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1997-11-12,ATL @ IND,1,,,
2199,Atlanta Hawks,1997-11-11,ATL vs. SEA,1,,,
2199,Atlanta Hawks,1997-11-08,ATL @ CLE,1,,,
2199,Atlanta Hawks,1997-11-07,ATL vs. CHI,1,,,
2199,Atlanta Hawks,1997-11-05,ATL @ PHI,1,,,
2199,Atlanta Hawks,1997-11-04,ATL vs. DET,1,,,
2199,Atlanta Hawks,1997-11-01,ATL vs. TOR,1,,,
2199,Atlanta Hawks,1997-10-31,ATL @ ORL,1,,,
4199,Atlanta Hawks,1997-05-13,ATL @ CHI,0,,,
4199,Atlanta Hawks,1997-05-11,ATL vs. CHI,0,,,
4199,Atlanta Hawks,1997-05-10,ATL vs. CHI,0,,,
4199,Atlanta Hawks,1997-05-08,ATL @ CHI,1,,,
4199,Atlanta Hawks,1997-05-06,ATL @ CHI,0,,,
4199,Atlanta Hawks,1997-05-04,ATL vs. DET,1,,,
4199,Atlanta Hawks,1997-05-02,ATL @ DET,1,,,
4199,Atlanta Hawks,1997-04-29,ATL @ DET,0,,,
4199,Atlanta Hawks,1997-04-27,ATL vs. DET,0,,,
4199,Atlanta Hawks,1997-04-25,ATL vs. DET,1,,,
2199,Atlanta Hawks,1997-04-20,ATL @ NJN,0,,,
2199,Atlanta Hawks,1997-04-19,ATL vs. PHI,1,,,
2199,Atlanta Hawks,1997-04-16,ATL @ NYK,0,,,
2199,Atlanta Hawks,1997-04-15,ATL vs. NJN,1,,,
2199,Atlanta Hawks,1997-04-12,ATL @ MIN,1,,,
2199,Atlanta Hawks,1997-04-11,ATL @ IND,1,,,
2199,Atlanta Hawks,1997-04-09,ATL @ PHI,1,,,
2199,Atlanta Hawks,1997-04-05,ATL vs. NYK,0,,,
2199,Atlanta Hawks,1997-04-04,ATL vs. DET,1,,,
2199,Atlanta Hawks,1997-04-02,ATL @ CHH,0,,,
2199,Atlanta Hawks,1997-03-29,ATL vs. SAC,1,,,
2199,Atlanta Hawks,1997-03-27,ATL vs. LAC,1,,,
2199,Atlanta Hawks,1997-03-25,ATL vs. POR,1,,,
2199,Atlanta Hawks,1997-03-23,ATL @ TOR,1,,,
2199,Atlanta Hawks,1997-03-21,ATL vs. DAL,1,,,
2199,Atlanta Hawks,1997-03-19,ATL vs. IND,1,,,
2199,Atlanta Hawks,1997-03-17,ATL vs. ORL,1,,,
2199,Atlanta Hawks,1997-03-15,ATL @ CHI,0,,,
2199,Atlanta Hawks,1997-03-14,ATL vs. SEA,0,,,
2199,Atlanta Hawks,1997-03-12,ATL @ IND,0,,,
2199,Atlanta Hawks,1997-03-11,ATL vs. UTA,1,,,
2199,Atlanta Hawks,1997-03-09,ATL @ BOS,1,,,
2199,Atlanta Hawks,1997-03-07,ATL vs. MIL,1,,,
2199,Atlanta Hawks,1997-03-06,ATL @ PHI,1,,,
2199,Atlanta Hawks,1997-03-04,ATL vs. CLE,1,,,
2199,Atlanta Hawks,1997-03-02,ATL @ DET,0,,,
2199,Atlanta Hawks,1997-02-28,ATL vs. LAL,1,,,
2199,Atlanta Hawks,1997-02-26,ATL @ MIL,1,,,
2199,Atlanta Hawks,1997-02-24,ATL vs. GSW,1,,,
2199,Atlanta Hawks,1997-02-22,ATL vs. CHH,0,,,
2199,Atlanta Hawks,1997-02-21,ATL vs. HOU,1,,,
2199,Atlanta Hawks,1997-02-19,ATL vs. IND,1,,,
2199,Atlanta Hawks,1997-02-17,ATL @ HOU,0,,,
